Temperature,Humidity,WindSpeed,Visibility,Pressure
23.87777778,0.54,3.1556,9.982000000000001,1012.27
27.71666667,0.42,8.8872,9.982000000000001,1012.41
30.01111111,0.37,9.5312,9.982000000000001,1012.5
32.08888889,0.35,7.2128,9.982000000000001,1012.33
35.36111111,0.28,3.864,9.982000000000001,1012.26
37.52777778,0.21,8.0339,9.982000000000001,1012.02
37.68888889,0.18,10.9641,9.982000000000001,1011.8
38.5,0.19,11.4149,9.982000000000001,1011.43
38.86666667,0.21,12.7512,9.982000000000001,1011.0
38.84444444,0.21,9.2414,9.982000000000001,1010.5
39.58888889,0.15,12.2038,10.3523,1010.24
37.8,0.16,9.3863,9.982000000000001,1009.89
37.19444444,0.17,9.4185,9.982000000000001,1009.89
31.61111111,0.29,3.3327,10.3523,1010.02
29.32777778,0.34,2.8497,15.8263,1010.39
25.51111111,0.5,2.6404,15.8263,1010.69
24.52777778,0.5,2.3506,15.3111,1010.59
22.73333333,0.59,3.0268,15.8263,1010.69
21.68888889,0.66,3.0751,15.8263,1010.32
22.88333333,0.52,12.1394,15.3111,1010.05
20.57777778,0.7,3.22,15.8263,1009.83
19.92777778,0.7,6.2468,15.8263,1009.91
21.01666667,0.68,10.2879,15.3111,1009.77
21.02777778,0.68,4.4758,9.982000000000001,1009.89
24.80555556,0.55,10.4811,9.982000000000001,1009.33
28.45,0.47,5.5062,9.982000000000001,1009.69
32.73888889,0.34,5.0715,9.982000000000001,1009.3
34.95555556,0.28,14.4417,9.982000000000001,1009.2
36.63333333,0.21,20.0606,10.3523,1009.35
37.71111111,0.16,25.1643,9.982000000000001,1008.96
38.75,0.15,21.8799,9.982000000000001,1008.74
38.47222222,0.16,24.5042,10.3523,1008.38
39.90555556,0.13,23.5865,9.982000000000001,1007.55
38.83888889,0.15,23.7475,9.982000000000001,1007.26
38.63333333,0.16,17.4202,10.3523,1006.93
37.72777778,0.16,13.3952,9.982000000000001,1006.38
36.03888889,0.19,9.8693,9.982000000000001,1006.32
32.8,0.25,11.3505,9.982000000000001,1006.72
29.00555556,0.31,5.5706,9.982000000000001,1007.35
29.81666667,0.3,14.6027,15.8263,1007.9
27.61666667,0.4,14.4417,15.8263,1008.7
26.41666667,0.44,14.2646,15.8263,1009.12
24.79444444,0.47,17.2431,15.8263,1009.78
23.71111111,0.46,10.5938,15.8263,1005.91
20.99444444,0.48,14.0231,15.8263,1010.36
19.44444444,0.51,6.7781,15.8263,1010.64
18.87777778,0.56,13.9909,14.9569,1010.65
18.84444444,0.57,10.948,9.982000000000001,1010.65
22.06666667,0.5,12.6385,9.982000000000001,1010.56
23.57777778,0.47,14.5544,10.3523,1011.28
26.04444444,0.42,9.1448,9.982000000000001,1011.13
27.76111111,0.4,7.9695,9.982000000000001,1011.22
29.73333333,0.35,10.9802,10.3523,1011.37
31.11666667,0.32,11.1895,9.982000000000001,1010.89
32.71111111,0.23,13.9909,9.982000000000001,1010.5
32.57777778,0.23,18.7243,10.3523,1010.07
33.86666667,0.2,19.964000000000002,9.982000000000001,1009.38
33.88888889,0.22,15.7458,9.982000000000001,1008.97
33.73888889,0.23,14.4417,10.3523,1008.5
32.82222222,0.21,15.5526,9.982000000000001,1007.75
32.26666667,0.24,11.0607,9.982000000000001,1007.05
29.16666667,0.34,6.8586,10.3523,1007.08
26.22777778,0.39,9.4668,9.982000000000001,1006.95
25.04444444,0.43,10.7387,15.8263,1007.04
25.05,0.44,11.1412,14.9569,1006.87
23.86666667,0.45,10.8514,15.8263,1006.45
23.77222222,0.44,13.685,15.8263,1006.16
17.50555556,0.71,4.669,14.9569,1009.92
22.52777778,0.51,10.8836,15.8263,1005.27
22.0,0.52,10.7065,15.8263,1004.79
21.05,0.57,10.8514,15.3111,1004.83
20.93333333,0.6,9.2253,9.982000000000001,1004.98
22.62222222,0.54,10.5455,9.982000000000001,1005.08
27.45,0.42,15.3111,10.3523,1004.97
32.46111111,0.3,15.4238,9.982000000000001,1004.9
33.75,0.27,17.0821,9.982000000000001,1004.78
36.57777778,0.25,15.6331,10.3523,1004.6
37.56666667,0.18,21.8477,9.982000000000001,1004.2
37.58888889,0.18,29.0122,9.982000000000001,1003.9
38.43888889,0.17,32.3771,9.982000000000001,1003.18
38.7,0.17,27.7242,9.982000000000001,1002.81
37.63333333,0.2,16.9855,11.2056,1002.33
36.03888889,0.25,20.5275,11.2056,1002.09
33.67222222,0.25,22.8298,11.27,1002.4
27.37777778,0.46,26.886999999999997,8.1949,1004.77
23.6,0.51,27.8369,11.4471,1005.67
20.18333333,0.66,24.6652,6.2951,1007.03
20.0,0.69,10.8675,8.1949,1009.63
19.03333333,0.74,1.3846,14.168,1007.9
18.84444444,0.68,16.9533,15.8263,1009.06
17.75555556,0.67,6.5044,15.8263,1009.79
14.96111111,0.67,4.3631,14.9569,1016.42
16.09444444,0.75,13.9909,15.8263,1011.14
15.53888889,0.78,14.1519,15.8263,1011.64
15.67222222,0.8,16.744,9.982000000000001,1012.45
16.09444444,0.78,20.4309,9.982000000000001,1012.83
17.71111111,0.66,21.9765,9.982000000000001,1013.62
19.86666667,0.55,25.5507,11.0285,1014.26
22.12777778,0.43,25.276999999999997,11.27,1014.8
22.75555556,0.38,26.886999999999997,10.0464,1015.02
23.81111111,0.35,28.4004,10.3523,1015.41
25.02222222,0.32,27.1607,9.982000000000001,1015.39
27.08333333,0.26,27.5149,9.982000000000001,1015.02
26.93333333,0.27,27.7725,10.3523,1015.32
26.17777778,0.28,28.5453,9.982000000000001,1014.92
27.22222222,0.26,25.5829,9.982000000000001,1015.01
27.03888889,0.27,21.8799,10.3523,1014.92
26.15555556,0.26,23.6831,9.982000000000001,1014.73
25.06666667,0.28,21.896,9.982000000000001,1014.72
22.95,0.34,11.914000000000001,10.3523,1015.35
20.11666667,0.4,9.5956,9.982000000000001,1015.8
18.82222222,0.43,6.3434,15.8263,1016.21
16.87222222,0.53,6.1502,15.3111,1016.77
15.44444444,0.6,6.44,9.982000000000001,1017.12
13.36111111,0.71,3.3649,15.8263,1017.52
13.56666667,0.68,4.669,15.3111,1015.8
13.2,0.69,3.5581,15.8263,1017.52
12.13888889,0.72,3.5259,15.8263,1017.64
12.45,0.73,4.2343,15.3111,1017.56
12.76666667,0.72,4.6368,9.982000000000001,1018.13
17.51666667,0.53,3.2039,9.982000000000001,1018.42
20.85,0.44,5.5223,10.3523,1018.58
22.84444444,0.37,9.4346,9.982000000000001,1018.58
25.04444444,0.28,10.8031,9.982000000000001,1018.31
26.05,0.27,11.3827,10.3523,1018.37
27.21666667,0.22,11.7852,9.982000000000001,1017.79
27.8,0.22,15.7941,9.982000000000001,1017.3
27.76666667,0.23,11.431,10.3523,1016.73
27.84444444,0.22,14.7637,9.982000000000001,1016.0
28.93333333,0.22,11.8174,9.982000000000001,1015.38
28.84444444,0.21,12.8478,10.3523,1015.14
27.84444444,0.22,11.0285,9.982000000000001,1014.48
27.31111111,0.24,9.1448,9.982000000000001,1014.29
25.46111111,0.29,6.1502,15.3111,1014.43
20.18888889,0.37,3.3649,9.982000000000001,1014.79
18.86666667,0.45,3.0751,15.8263,1015.21
17.22222222,0.52,3.2039,15.8263,1015.21
15.55555556,0.58,6.3112,15.8263,1015.4
15.00555556,0.52,3.22,15.8263,1015.41
18.33333333,0.57,5.4901,14.9569,1015.77
12.71111111,0.72,2.9785,15.8263,1015.31
11.73888889,0.74,5.6672,15.8263,1015.21
11.79444444,0.78,3.7191,14.9569,1015.3
12.17777778,0.72,4.3148,9.982000000000001,1015.25
17.62777778,0.57,2.9785,9.982000000000001,1015.62
22.4,0.44,3.2039,9.982000000000001,1015.8
26.04444444,0.36,3.22,9.982000000000001,1015.99
26.76111111,0.31,2.9624,15.8263,1015.98
28.83888889,0.24,7.6314,10.3523,1015.99
29.97777778,0.21,8.9033,9.982000000000001,1015.87
30.11666667,0.21,4.6046,9.982000000000001,1015.56
31.02777778,0.2,6.5366,10.3523,1015.19
32.22222222,0.18,10.5455,9.982000000000001,1014.77
32.24444444,0.18,5.0554,9.982000000000001,1014.18
32.62777778,0.2,6.4078,10.3523,1013.96
32.26666667,0.2,4.3309,9.982000000000001,1013.58
30.13888889,0.24,8.8872,9.982000000000001,1013.58
27.53888889,0.32,3.8157,10.3523,1014.12
25.1,0.42,4.8139,9.982000000000001,1014.3
22.85555556,0.48,3.2361,15.8263,1014.71
21.26111111,0.54,2.1413,14.9569,1015.0
20.25,0.47,10.6743,15.8263,1015.59
19.15,0.5,6.6332,15.8263,1015.63
20.43888889,0.61,10.142999999999999,10.3684,1016.26
18.36111111,0.55,5.8765,15.8263,1015.81
18.43888889,0.55,3.0912,15.8263,1015.82
17.55,0.61,8.4847,14.9569,1015.93
16.28333333,0.67,3.1717,15.8263,1016.21
22.53333333,0.52,4.8944,9.982000000000001,1016.12
25.7,0.47,4.0572,10.3523,1016.12
28.75,0.38,4.9749,9.982000000000001,1016.2
29.97777778,0.34,4.9266,9.982000000000001,1016.0
31.94444444,0.3,4.4597,10.3523,1015.72
32.75555556,0.25,9.0804,9.982000000000001,1015.22
32.85,0.25,11.0929,9.982000000000001,1014.8
33.88888889,0.23,7.7441,9.982000000000001,1014.4
33.86111111,0.25,8.7101,9.982000000000001,1013.51
34.97222222,0.22,8.0661,9.982000000000001,1012.81
33.9,0.24,6.6815,10.3523,1012.32
33.83888889,0.23,8.4847,9.982000000000001,1011.69
32.63333333,0.27,2.8658,9.982000000000001,1011.6
29.17777778,0.34,4.6851,10.3523,1011.81
26.08333333,0.37,7.9695,9.982000000000001,1012.12
25.92777778,0.4,10.6904,15.8263,1012.24
25.28888889,0.44,9.5473,15.0052,1012.42
24.25555556,0.42,11.4149,11.27,1012.86
24.13888889,0.48,24.7296,11.27,1013.76
23.11111111,0.55,17.6939,9.982000000000001,1013.85
22.12777778,0.58,17.3558,6.117999999999999,1014.22
21.57222222,0.62,14.2163,15.8746,1014.03
20.6,0.68,11.3344,14.9569,1014.07
21.06111111,0.64,10.948,9.982000000000001,1014.03
21.11111111,0.64,11.2378,11.2056,1014.16
23.73333333,0.55,16.0678,9.982000000000001,1014.27
24.79444444,0.55,20.6885,9.982000000000001,1014.65
26.94444444,0.48,15.7941,9.982000000000001,1014.48
27.42777778,0.42,21.5579,9.982000000000001,1014.3
28.49444444,0.38,20.125,9.982000000000001,1014.2
30.71666667,0.31,17.0821,9.982000000000001,1013.68
28.81666667,0.36,21.6062,9.982000000000001,1013.16
29.83888889,0.31,16.6152,9.982000000000001,1012.82
29.90555556,0.28,9.1287,9.982000000000001,1012.1
28.88888889,0.33,11.0124,9.982000000000001,1011.5
28.88888889,0.33,9.4024,9.982000000000001,1010.91
28.79444444,0.33,12.0267,9.982000000000001,1010.32
26.11111111,0.37,7.6958,9.982000000000001,1010.1
22.73333333,0.45,7.8407,9.982000000000001,1010.01
21.58333333,0.5,3.0751,15.8263,1009.82
19.93888889,0.6,3.0268,15.8263,1009.6
20.71666667,0.67,6.2468,15.8263,1009.03
23.20555556,0.53,27.5632,15.8746,1009.77
20.29444444,0.69,2.5599,14.9569,1007.76
19.86666667,0.74,5.2164,15.8746,1009.6
18.82222222,0.76,6.6332,15.8263,1009.9
18.92777778,0.73,10.8514,14.9569,1010.23
18.77777778,0.74,10.7709,9.982000000000001,1010.72
18.84444444,0.73,15.5043,9.982000000000001,1011.31
19.98888889,0.7,12.1233,10.3523,1012.12
20.00555556,0.68,11.0607,9.982000000000001,1012.3
21.16666667,0.6,12.3326,9.982000000000001,1012.75
22.89444444,0.55,5.5706,10.4006,1012.66
24.01111111,0.5,8.0822,10.0464,1012.75
25.09444444,0.49,14.0714,9.982000000000001,1012.51
24.97777778,0.47,8.1788,10.3523,1012.28
27.78333333,0.4,5.152,9.982000000000001,1010.96
29.88333333,0.35,8.1144,9.982000000000001,1010.15
28.88888889,0.37,12.2199,9.982000000000001,1009.54
27.82777778,0.4,12.6546,9.982000000000001,1009.23
27.24444444,0.39,9.5956,9.982000000000001,1008.93
25.07222222,0.5,9.2414,9.982000000000001,1008.82
22.89444444,0.62,7.7763,9.982000000000001,1008.92
22.26666667,0.61,6.3112,15.8263,1008.72
22.24444444,0.59,3.5581,15.8263,1008.62
18.33888889,0.62,0.0,15.8263,1009.21
17.73888889,0.68,0.0,15.8263,1008.71
14.13333333,0.82,6.3434,14.9569,1015.77
15.65555556,0.71,6.9874,15.8263,1007.83
15.65555556,0.7,3.5742,15.8263,1007.55
15.68888889,0.71,6.5688,15.3111,1007.5
18.96111111,0.65,14.2485,9.982000000000001,1007.56
21.01666667,0.6,14.0875,9.982000000000001,1007.34
22.04444444,0.58,19.5132,10.3523,1007.66
22.61111111,0.54,21.0749,11.27,1008.05
22.56666667,0.55,25.2931,11.27,1008.08
22.39444444,0.57,31.5077,11.3183,1008.77
18.63888889,0.69,38.4951,11.27,1010.69
17.64444444,0.58,28.2072,11.27,1012.46
17.85,0.58,32.1517,11.4471,1013.1
18.72777778,0.48,32.5703,10.0464,1013.18
18.75,0.41,24.9228,11.27,1013.55
17.80555556,0.49,21.0427,11.4471,1013.62
14.00555556,0.82,19.8674,11.2056,1015.03
15.0,0.83,9.6117,11.2056,1015.44
14.09444444,0.83,15.6975,11.3988,1015.61
13.96111111,0.83,11.0124,11.2056,1016.82
13.96111111,0.8,10.9158,15.8263,1016.93
13.93888889,0.8,11.3344,15.8263,1017.24
13.93888889,0.8,13.8943,15.8263,1017.44
13.91666667,0.8,6.6332,15.8263,1017.26
11.80555556,0.62,6.4239,15.8263,1016.58
13.26666667,0.84,10.948,15.8263,1017.81
12.75555556,0.83,11.4149,15.8263,1017.61
12.28333333,0.87,11.1895,14.8764,1017.24
11.09444444,0.86,3.7030000000000003,9.982000000000001,1017.35
12.76111111,0.83,9.7405,9.982000000000001,1017.62
15.93333333,0.69,10.7065,9.982000000000001,1018.02
17.78333333,0.56,12.6063,9.982000000000001,1017.83
19.95555556,0.44,15.5204,9.982000000000001,1017.81
20.97777778,0.38,13.202,10.3523,1017.71
22.2,0.3,11.0285,9.982000000000001,1017.12
22.80555556,0.29,15.1179,9.982000000000001,1016.14
23.77777778,0.28,13.7816,10.3523,1015.91
24.83888889,0.26,11.8013,9.982000000000001,1015.45
24.83888889,0.24,7.6958,9.982000000000001,1015.05
22.77777778,0.27,12.1877,9.982000000000001,1014.95
22.77777778,0.27,12.4614,9.982000000000001,1014.94
22.71111111,0.29,12.3165,9.982000000000001,1014.83
21.01111111,0.37,14.2163,10.3523,1014.95
17.82777778,0.43,10.8836,9.982000000000001,1015.36
16.71666667,0.48,10.8836,15.8263,1015.93
16.17777778,0.52,5.3774,14.9569,1016.11
21.18333333,0.63,3.6708,15.8263,1008.22
20.65,0.66,6.4722,15.8263,1007.54
14.77222222,0.82,9.7244,15.0052,1005.97
20.00555556,0.71,6.5205,15.8263,1006.94
18.89444444,0.75,6.6332,15.8263,1006.64
18.56666667,0.78,7.1323,15.0052,1006.44
18.91666667,0.78,9.3702,10.0464,1005.95
21.05,0.73,8.0339,10.0464,1005.63
22.16111111,0.75,10.7709,10.0303,1005.92
23.72777778,0.67,12.3326,9.9015,1005.22
26.70555556,0.5,15.3272,10.8997,1004.78
26.80555556,0.45,19.4971,11.3183,1004.86
27.35555556,0.46,16.7923,11.1251,1004.38
26.98333333,0.52,10.8836,11.1251,1004.08
27.73333333,0.44,14.8603,11.4471,1003.23
28.55555556,0.41,17.71,11.27,1002.7
28.24444444,0.38,15.2467,11.27,1001.96
23.40555556,0.56,17.4041,11.1251,1001.65
17.10555556,0.81,26.5006,10.9802,1002.78
16.08888889,0.87,22.1214,11.1251,1003.27
16.04444444,0.81,20.7368,11.1251,1003.76
14.93333333,0.83,20.2055,11.1251,1003.59
14.37777778,0.87,16.8567,4.2021,1003.9
13.86666667,0.84,17.2592,8.1949,1004.94
13.35555556,0.86,14.4417,12.0428,1004.86
13.35555556,0.86,17.387999999999998,12.0428,1005.83
13.05555556,0.76,14.5383,14.5866,1011.02
13.35555556,0.83,17.5329,14.9086,1005.78
12.87222222,0.86,20.3504,14.9086,1005.79
12.87222222,0.85,17.871,15.8263,1005.91
12.87222222,0.83,23.7153,11.27,1006.51
13.91666667,0.77,20.7046,11.27,1007.09
15.74444444,0.67,22.3468,11.0285,1007.49
17.22222222,0.58,34.2447,11.27,1007.62
17.87222222,0.56,35.8386,11.27,1008.2
19.97777778,0.46,39.2035,11.27,1008.51
21.06666667,0.43,37.6257,10.0464,1008.8
20.04444444,0.44,35.7259,10.0464,1009.09
21.85,0.4,32.1034,10.4006,1009.31
22.73333333,0.37,33.9066,10.0464,1009.38
22.75555556,0.37,32.9406,10.0464,1009.55
22.26111111,0.36,22.3951,10.4006,1009.68
22.73333333,0.32,22.2985,10.0464,1009.18
22.19444444,0.33,25.5024,9.982000000000001,1009.2
19.24444444,0.4,15.2145,10.3523,1010.03
15.3,0.59,9.7244,9.982000000000001,1010.85
14.7,0.61,11.3505,15.8263,1011.29
14.82777778,0.61,14.3934,14.9569,1011.56
15.02777778,0.57,17.1143,15.8263,1011.88
13.43333333,0.64,11.0768,15.8263,1011.97
16.13333333,0.68,11.2217,14.9569,1013.74
12.27777778,0.74,11.3505,15.8263,1011.87
13.28888889,0.7,14.6349,15.8746,1011.88
13.48333333,0.71,11.8496,15.3594,1012.07
14.86666667,0.64,14.2807,11.27,1011.78
15.05,0.68,16.1,11.2056,1012.45
17.58333333,0.59,23.6026,10.4006,1012.56
19.92777778,0.46,32.7957,10.0464,1012.07
20.46111111,0.46,28.4487,15.8746,1011.8
21.00555556,0.42,29.8172,10.4006,1012.34
22.73333333,0.38,32.9567,10.0464,1012.06
23.83888889,0.32,27.2412,10.0464,1011.84
25.65,0.32,21.896,10.4006,1011.52
23.46666667,0.33,21.2359,15.8746,1011.11
22.98333333,0.4,28.175,9.982000000000001,1010.46
23.99444444,0.35,23.828000000000003,10.3523,1010.37
22.84444444,0.37,29.7367,9.982000000000001,1010.55
22.82222222,0.37,17.5168,15.8263,1010.84
22.30555556,0.4,4.7817,9.982000000000001,1011.19
17.96111111,0.59,9.1126,9.982000000000001,1011.26
17.87222222,0.58,11.1895,15.8263,1011.77
17.13333333,0.63,7.2772,14.9569,1012.53
15.74444444,0.67,3.4454,15.8263,1013.35
16.3,0.67,6.6171,15.8263,1013.63
15.95,0.79,4.9105,15.2628,1017.31
16.16111111,0.66,6.4883,15.8263,1013.96
16.62222222,0.63,6.601,15.8263,1014.09
15.79444444,0.7,7.0679,15.2628,1014.8
17.2,0.64,12.3809,9.982000000000001,1015.44
17.85,0.66,8.4686,9.982000000000001,1015.87
19.94444444,0.56,10.9963,10.3523,1016.3
21.16111111,0.46,14.2002,11.2056,1016.67
22.78333333,0.37,21.3325,9.982000000000001,1016.96
23.82222222,0.33,20.9139,10.3523,1017.34
25.02777778,0.32,17.8388,9.982000000000001,1017.14
26.04444444,0.29,14.4578,9.982000000000001,1016.93
26.93333333,0.29,13.3308,10.3523,1016.86
27.75555556,0.29,16.2771,9.982000000000001,1016.23
27.22222222,0.3,16.3093,9.982000000000001,1016.12
27.00555556,0.33,16.1322,10.3523,1016.06
27.24444444,0.34,20.5436,9.982000000000001,1015.72
26.20555556,0.36,15.7458,9.982000000000001,1015.71
23.29444444,0.48,11.2539,10.3523,1015.86
20.25,0.6,9.4507,9.982000000000001,1015.92
20.13888889,0.61,6.4722,15.8263,1016.24
19.29444444,0.68,7.4221,14.9569,1016.81
17.80555556,0.73,6.3434,15.8263,1017.17
16.78333333,0.74,3.0912,15.8263,1017.47
17.88333333,0.69,5.8282,14.9569,1015.84
16.17777778,0.77,6.0375,15.8263,1018.13
16.66111111,0.75,2.9463,15.8263,1017.68
15.53333333,0.82,6.2146,14.9569,1018.11
17.8,0.72,4.7173,9.982000000000001,1018.06
18.86666667,0.65,0.2415,10.0464,1018.59
21.15555556,0.54,2.9141,10.4006,1018.98
23.62777778,0.39,9.1126,10.0464,1019.1
24.92222222,0.33,10.3362,11.2056,1019.28
25.27777778,0.33,11.5115,10.3523,1019.58
27.28888889,0.37,4.2504,9.982000000000001,1019.14
27.72222222,0.35,8.4203,9.982000000000001,1018.57
27.8,0.33,8.7745,10.3523,1018.36
28.78333333,0.32,8.1949,9.982000000000001,1017.96
28.90555556,0.31,9.9015,9.982000000000001,1017.37
28.90555556,0.31,4.3792,9.982000000000001,1016.86
28.90555556,0.33,7.245,9.982000000000001,1016.26
27.86666667,0.35,8.5652,9.982000000000001,1015.88
25.13333333,0.42,8.7745,9.982000000000001,1015.85
22.84444444,0.51,7.7441,9.982000000000001,1015.86
22.68333333,0.51,10.8836,15.8263,1016.07
21.5,0.53,6.0375,15.8263,1016.08
20.47777778,0.56,6.1663,15.8263,1015.89
18.88333333,0.62,6.44,15.8263,1015.68
20.26111111,0.68,2.8819,15.0052,1008.4
17.68333333,0.66,6.4078,15.8263,1015.11
17.63888889,0.66,6.4883,15.8263,1014.88
17.20555556,0.71,6.4561,14.9569,1014.75
17.68888889,0.73,5.0393,9.982000000000001,1014.48
21.02222222,0.6,11.0768,9.982000000000001,1014.18
23.85,0.52,13.7333,9.982000000000001,1013.96
27.2,0.42,14.1519,9.982000000000001,1013.57
28.91666667,0.38,14.6188,9.982000000000001,1013.36
29.9,0.35,17.3397,10.3523,1012.96
31.18333333,0.32,14.5383,9.982000000000001,1012.43
32.17222222,0.3,15.1984,9.982000000000001,1011.73
32.69444444,0.3,15.2789,10.3523,1011.0
32.77777778,0.29,15.777999999999999,9.982000000000001,1010.03
32.87222222,0.29,17.549,9.982000000000001,1009.04
32.68333333,0.3,17.3075,10.3523,1008.6
32.28888889,0.31,14.5866,9.982000000000001,1008.01
31.22777778,0.37,11.5276,9.982000000000001,1007.58
28.16111111,0.48,7.9856,10.3523,1007.23
26.20555556,0.53,8.0822,9.982000000000001,1007.12
24.53888889,0.57,6.7781,15.8746,1007.21
23.2,0.62,6.8908,15.3111,1006.92
12.15555556,0.83,3.1878,15.8263,1014.39
12.16111111,0.84,5.9409,15.8263,1014.32
14.69444444,0.86,2.7048,14.9569,1014.07
10.49444444,0.89,3.3488,11.9784,1014.01
10.42222222,0.87,6.2629,11.8979,1013.62
10.74444444,0.9,6.5205,4.1699,1013.59
12.05,0.93,7.7763,4.0733,1013.62
14.85,0.83,4.5563,7.9695,1013.71
17.51666667,0.72,7.6636,9.5473,1013.76
19.95555556,0.61,9.0482,11.27,1013.7
20.07222222,0.57,9.1931,11.27,1013.69
22.02222222,0.53,5.474,11.4471,1013.86
22.85,0.44,8.2271,11.27,1013.78
23.33333333,0.46,6.2951,15.8746,1013.38
22.34444444,0.48,10.0947,11.4471,1013.09
22.84444444,0.44,9.4346,11.27,1012.76
22.93333333,0.48,7.728,11.27,1012.65
23.67222222,0.47,2.1574,11.4471,1012.67
20.29444444,0.62,22.701,11.2056,1012.35
19.20555556,0.67,13.6528,9.982000000000001,1012.83
17.66666667,0.74,9.4829,10.3523,1012.93
17.28888889,0.75,9.8371,9.982000000000001,1013.14
16.13888889,0.81,6.6493,15.8263,1013.66
16.51666667,0.8,6.8747,15.3111,1014.03
16.18333333,0.87,1.5295,15.8263,1015.85
17.68888889,0.82,6.2629,15.8263,1015.87
18.45555556,0.69,13.363,15.3594,1013.29
16.09444444,0.84,6.1502,15.7297,1015.49
15.53333333,0.87,10.9319,15.7297,1015.39
15.25,0.88,5.9248,8.2593,1015.42
17.08888889,0.82,9.0965,6.117999999999999,1015.49
18.8,0.79,7.8729,9.8049,1015.55
21.92777778,0.67,7.888999999999999,9.9015,1015.65
22.98888889,0.62,4.9749,9.982000000000001,1015.83
26.16111111,0.5,3.3488,11.2056,1015.54
27.15555556,0.44,4.7656,10.3523,1015.33
27.94444444,0.4,4.6368,9.982000000000001,1015.22
28.57777778,0.41,4.2504,10.948,1014.34
28.63888889,0.37,12.0428,11.2056,1013.87
29.80555556,0.29,8.05,9.9015,1013.16
28.83333333,0.37,7.9695,10.0464,1012.67
28.82777778,0.32,4.1538,10.4006,1012.55
28.74444444,0.33,2.3345,11.27,1012.27
26.17222222,0.57,3.1234,11.27,1012.45
22.88888889,0.68,2.576,11.4471,1012.8
20.15555556,0.72,4.7656,10.0464,1013.06
19.51111111,0.7,6.7942,15.8746,1013.53
20.12777778,0.66,12.7834,15.0052,1013.57
18.37777778,0.71,14.0553,15.8746,1013.86
18.83888889,0.66,16.7118,15.8263,1013.54
15.64444444,0.88,8.0178,14.9569,1010.58
17.73333333,0.68,5.6189,15.8263,1012.39
15.62222222,0.79,2.6565,15.8746,1012.43
15.83333333,0.82,4.9910000000000005,14.8764,1012.0
16.18333333,0.87,15.6009,11.1251,1012.92
17.31666667,0.87,1.8032,11.2056,1012.54
18.92777778,0.79,8.533,11.0768,1012.32
22.26666667,0.59,7.6314,11.27,1012.58
22.89444444,0.57,4.7656,10.0464,1012.38
24.64444444,0.52,4.9266,11.0768,1012.67
25.53333333,0.5,6.4561,15.8746,1012.28
27.15,0.45,3.8479,11.27,1011.87
27.03888889,0.48,7.5509,11.0285,1011.22
27.8,0.46,6.922999999999999,11.2056,1010.64
26.32222222,0.49,7.9856,11.2056,1009.67
23.96666667,0.56,12.1394,11.0285,1010.49
23.14444444,0.64,13.2664,11.27,1009.97
22.86666667,0.66,19.7386,11.27,1009.82
21.31111111,0.74,8.6296,11.0768,1009.4
21.16111111,0.73,8.9033,11.2056,1010.22
19.53888889,0.78,10.465,15.8263,1011.02
18.15,0.87,6.3756,15.0052,1010.97
16.80555556,0.87,5.5706,15.8263,1010.58
16.81111111,0.87,3.1073,15.8263,1010.38
15.58333333,0.9,2.6726,8.05,1009.39
14.02777778,0.9,3.1073,15.8263,1009.96
14.00555556,0.9,0.0,15.8263,1009.68
14.22222222,0.91,3.2844,5.2969,1009.59
16.07222222,0.93,4.6046,5.0393,1009.57
18.8,0.84,4.4275,9.9015,1009.57
20.97222222,0.71,4.6207,9.6278,1009.88
22.82777778,0.66,9.5956,9.982000000000001,1010.06
23.93888889,0.62,9.4507,11.2056,1010.26
25.06111111,0.58,9.0643,11.0768,1010.34
26.25,0.45,10.7387,11.27,1010.06
27.31666667,0.39,4.9427,10.0464,1009.45
27.72222222,0.37,10.0303,10.4006,1009.04
27.73333333,0.36,8.0178,10.0464,1008.65
27.66666667,0.39,9.4185,10.0464,1008.29
26.53333333,0.4,8.9999,10.4006,1008.09
25.05555556,0.54,15.3433,10.0464,1007.98
24.03888889,0.57,10.626,9.982000000000001,1007.98
22.27222222,0.64,9.5473,10.3523,1008.41
20.16666667,0.68,4.8622,9.982000000000001,1008.84
18.5,0.75,3.4776,15.8263,1009.16
17.71111111,0.82,3.9606,14.9569,1009.63
16.25555556,0.87,3.0589999999999997,14.9086,1009.47
15.12222222,0.87,3.2039,9.982000000000001,1009.27
16.77222222,0.88,4.2182,9.982000000000001,1010.31
15.58333333,0.9,6.2951,6.2951,1009.37
15.02777778,0.87,5.9087,6.1985,1009.27
14.8,0.91,6.3756,6.7781,1009.56
16.14444444,0.93,1.6744,7.1323,1009.56
18.96111111,0.84,3.0589999999999997,9.9015,1009.36
22.59444444,0.68,4.669,9.982000000000001,1009.46
25.05,0.58,12.5258,9.982000000000001,1009.65
26.16111111,0.54,10.9963,9.982000000000001,1009.94
27.0,0.48,9.8693,11.4471,1010.13
27.77777778,0.46,12.4936,11.27,1009.95
28.86666667,0.37,11.0929,11.27,1009.54
28.38888889,0.39,9.8693,10.1108,1009.23
28.76111111,0.37,11.0124,10.0464,0.0
28.78888889,0.37,7.7441,10.0464,1007.99
28.99444444,0.36,4.6368,10.4006,1008.08
29.90555556,0.34,4.4758,11.27,1007.68
23.23888889,0.56,24.0051,11.27,1007.87
21.73333333,0.58,13.8299,11.4471,1009.35
19.18888889,0.77,9.9659,10.0464,1009.54
